passage_title;idx;sentence_en;sentence_tr
477-Europe's Transformative Power (Avrupa'nın Dönüştürücü Gücü);7;Europe combines the energy and freedom of liberalism with the stability and welfare of social democracy, offering its people the best of both worlds.;Avrupa, liberalizmin enerji ve özgürlüğünü sosyal demokrasinin istikrar ve refahıyla birleştirerek insanlarına her iki dünyanın da en iyisini sunuyor.
477-Europe's Transformative Power (Avrupa'nın Dönüştürücü Gücü);8;"As the world becomes richer, the European way of life will become increasingly attractive, and the ""regional domino effect"" will redefine what power means for the 21st century.";"Dünya zenginleştikçe, Avrupa yaşam tarzı giderek daha çekici hale gelecek ve ""bölgesel domino etkisi"", 21. yüzyıl için gücün ne anlama geldiğini yeniden tanımlayacak."
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);1;"EverQuest is a vast online game that departs from the typical ""shoot-'em-up"" model by promoting positive social values and cooperation among players.";"EverQuest, oyuncular arasında olumlu sosyal değerleri ve işbirliğini teşvik ederek tipik ""hepini vur"" modelinden ayrılan geniş bir çevrimiçi oyundur."
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);2;While combat is still part of the game, the ultimate goal is not bloodshed, but for characters to interact, defeat enemies together, and share advice and items.;Dövüş oyunun hala bir parçası olsa da, nihai hedef kan dökmek değil, karakterlerin etkileşime girmesi, birlikte düşmanları yenmesi ve tavsiye ile eşya paylaşmasıdır.
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);3;The game forces players to rely on each other by creating specialized characters with different skills, so no single player type is superior to others.;Oyun, farklı becerilere sahip özelleştirilmiş karakterler yaratarak oyuncuları birbirlerine güvenmeye zorlar, bu nedenle hiçbir oyuncu türü diğerlerinden üstün değildir.
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);4;Players form teams to profit from each other's unique abilities, cooperating to fight bigger enemies and become more powerful in the game.;Oyuncular, birbirlerinin benzersiz yeteneklerinden yararlanmak için takımlar oluşturur, daha büyük düşmanlarla savaşmak ve oyunda daha güçlü olmak için işbirliği yaparlar.
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);5;The social dimension of the game is highly popular, with players meeting people from all over the world and helping each other in tough situations.;"Oyunun sosyal boyutu oldukça popülerdir; oyuncular dünyanın her yerinden insanlarla tanışır ve zor durumlarda birbirlerine yardım eder."
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);6;The pro-social strategy also makes good business sense, as it keeps players engaged for longer, leading to a high number of active subscribers.;Prososyal strateji aynı zamanda iyi bir iş anlayışıdır, çünkü oyuncuları daha uzun süre meşgul eder ve yüksek sayıda aktif aboneye yol açar.
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);7;Fans say the social focus is the key to the game's success, offering a challenge from playing against real and unpredictable people online.;Hayranlar, sosyal odağın oyunun başarısının anahtarı olduğunu ve çevrimiçi gerçek ve öngörülemeyen insanlara karşı oynamaktan bir meydan okuma sunduğunu söylüyor.
478-EverQuest - Farewell To Violence (EverQuest - Şiddete Elveda);8;EverQuest appeals not only to teenagers but also to adults, proving that cooperative play can be just as engaging as violent competition.;EverQuest yalnızca gençlere değil yetişkinlere de hitap ediyor ve işbirlikçi oyunun şiddet içeren rekabet kadar ilgi çekici olabileceğini kanıtlıyor.
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);1;"The stereotype that physically attractive people possess other desirable characteristics is irrational, yet TV, billboards, and magazines constantly show us ""beautiful people.""";"Fiziksel olarak çekici insanların diğer arzu edilen özelliklere sahip olduğu klişesi mantıksızdır, ancak TV, reklam panoları ve dergiler bize sürekli ""güzel insanları"" gösteriyor."
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);2;Standards of beauty have become harder to attain, particularly for women, with less than 5% of the female population as thin as the current media ideal.;"Güzellik standartlarına ulaşmak, özellikle kadınlar için daha da zorlaştı; kadın nüfusunun %5'inden azı mevcut medya zayıflık idealindeki kadar zayıf."
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);3;"TV's ""Extreme Makeover"" program shows that the standard of beauty has shifted so far that one can't attain it without major surgical help.";"TV'nin ""Extreme Makeover"" programı, güzellik standardının o kadar değiştiğini gösteriyor ki, büyük cerrahi yardım olmadan buna ulaşılamıyor."
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);4;Constant exposure to idealized images of beauty on TV makes exceptional good looks seem normal, and research indicates that at least 80% of women are unhappy with what they see in the mirror.;TV'deki idealize edilmiş güzellik görüntülerine sürekli maruz kalmak, istisnai iyi görünümü normal kılar ve araştırmalar, kadınların en az %80'inin aynada gördüklerinden mutsuz olduğunu gösteriyor.
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);5;"This distorted body image is not confined to those suffering from eating disorders; in some studies, up to 80% of average women over-estimated their size.";"Bu çarpık beden imajı, yeme bozukluğu çekenlerle sınırlı değildir; bazı çalışmalarda, ortalama kadınların %80'e kadarı bedenlerini olduğundan büyük tahmin etmiştir."
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);6;When men are dissatisfied, the main concerns are height, stomachs, chests, and hair loss, and male body-builders experience greater dissatisfaction than almost any other males.;Erkekler tatminsiz olduğunda, ana endişeler boy, karın, göğüs ve saç dökülmesidir ve erkek vücut geliştiriciler neredeyse diğer tüm erkeklerden daha fazla tatminsizlik yaşar.
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);7;The FDA has approved diet pills and other products aimed at helping us feel better, sometimes at the expense of our health, and has looked the other way as liquid silicone has been used.;FDA, bazen sağlığımız pahasına kendimizi daha iyi hissetmemize yardımcı olmayı amaçlayan diyet haplarını ve diğer ürünleri onayladı ve sıvı silikon kullanılırken görmezden geldi.
479-Extreme Standards of Beauty (Aşırı Güzellik Standartları);8;There's nothing wrong with trying to look our best, but it is clear that things have gone too far, and it is time we started thinking about internal beauty.;En iyi görünmeye çalışmakta bir sorun yok, ancak işlerin çok ileri gittiği açık ve iç güzelliği düşünmeye başlamamızın zamanı geldi.
480-February 28 Process (28 Şubat Süreci);1;Turkey has become a beacon for the world with its democracy, strong and dynamic economy and its determination to achieve EU standards.;Türkiye bugün demokrasisiyle, güçlü ve dinamik ekonomisiyle, AB standartlarını yakalama konusunda gösterdiği kararlı iradeyle dünyanın parlayan yıldızlarından biri haline gelmiştir.
480-February 28 Process (28 Şubat Süreci);2;We were once again able to observe this in London, which we visited on 28 February-2 March 2012.;28 Şubat-2 Mart tarihleri arasında çeşitli temaslarda bulunmak üzere ziyaret ettiğimiz Londra'da da bunu tekrar gözlemleme fırsatımız oldu.
480-February 28 Process (28 Şubat Süreci);3;We were proud to witness the enthusiasms for Turkey in the universities, think tanks, and the parliament and in the streets of London, in addition to officials.;Londra'nın sadece resmi makamlarında değil, üniversitelerinde, düşünce kuruluşlarında, Parlamentosu'nda, en önemlisi de Londra sokaklarında Türkiye rüzgârının etkisine bizzat şahit olduk ve gurur duyduk.
482-Genetic Manipulation (Genetik Manipülasyon);1;Since the dawn of agriculture, humans have been involved in genetic manipulation, initially by selectively breeding plants and animals with advantageous traits.;Tarımın şafağından bu yana insanlar, başlangıçta avantajlı özelliklere sahip bitki ve hayvanları seçici olarak yetiştirerek genetik manipülasyonun içinde olmuşlardır.
482-Genetic Manipulation (Genetik Manipülasyon);2;With the development of industries based on micro-organisms, the new science of molecular genetics emerged to understand the molecular basis of inheritance and DNA.;Mikroorganizmalara dayalı endüstrilerin gelişmesiyle birlikte, kalıtımın ve DNA'nın moleküler temelini anlamak için yeni bir bilim olan moleküler genetik ortaya çıktı.
482-Genetic Manipulation (Genetik Manipülasyon);3;Advances in recombinant DNA research now allow geneticists to transfer individual genes from a donor to a recipient organism, conferring new abilities upon it.;Rekombinant DNA araştırmalarındaki ilerlemeler artık genetikçilerin tek tek genleri bir donörden alıcı bir organizmaya transfer etmesine ve ona yeni yetenekler kazandırmasına olanak tanıyor.
482-Genetic Manipulation (Genetik Manipülasyon);4;This practice, known as genetic manipulation, enables scientists to tailor microbial hosts for specific purposes by introducing foreign genes from various sources.;Genetik manipülasyon olarak bilinen bu uygulama, bilim adamlarının çeşitli kaynaklardan gelen yabancı genleri ekleyerek mikrobiyal konakçıları belirli amaçlar için uyarlamalarını sağlar.
482-Genetic Manipulation (Genetik Manipülasyon);5;The source of this foreign DNA can be microbial, animal, or plant, turning microbial hosts into biosynthetic factories for a wide diversity of materials.;Bu yabancı DNA'nın kaynağı mikrobiyal, hayvansal veya bitkisel olabilir ve mikrobiyal konakçıları çok çeşitli malzemeler için biyosentetik fabrikalara dönüştürebilir.
482-Genetic Manipulation (Genetik Manipülasyon);6;To transfer a gene, the DNA must first be isolated from the donor and inserted into a carrier or vector molecule, which will then carry it into the new host cell.;Bir geni transfer etmek için, DNA'nın önce donörden izole edilmesi ve daha sonra onu yeni konakçı hücreye taşıyacak bir taşıyıcı veya vektör molekülüne yerleştirilmesi gerekir.
482-Genetic Manipulation (Genetik Manipülasyon);7;This process is made possible by restriction enzymes, which recognize specific base sequences on DNA molecules and cut them precisely, acting like molecular scissors.;Bu işlem, DNA molekülleri üzerindeki belirli baz dizilerini tanıyan ve onları moleküler makas gibi hassas bir şekilde kesen kısıtlama enzimleri sayesinde mümkün olmaktadır.
482-Genetic Manipulation (Genetik Manipülasyon);8;Now, in addition to searching in nature for wild micro-organisms capable of producing specific products, microbial hosts can be tailored for specific purposes by introducing foreign genes into them.;Artık, belirli ürünler üretebilen vahşi mikroorganizmaları doğada aramanın yanı sıra, mikrobiyal konakçılar, içlerine yabancı genler sokularak belirli amaçlar için özelleştirilebilir.
482-Genetic Manipulation (Genetik Manipülasyon);9;The source of this foreign DNA can be microbial, animal, or plant, and thus microbial hosts can be converted into biosynthetic factories capable of making a wide diversity of materials.;Bu yabancı DNA'nın kaynağı mikrobiyal, hayvani veya bitkisel olabilir ve böylece mikrobiyal konakçılar, çok çeşitli malzemeler üretebilen biyosentetik fabrikalara dönüştürülebilir.
482-Genetic Manipulation (Genetik Manipülasyon);10;Most recombinant DNA experiments are designed to transfer specific genetic information from a donor organism to a recipient cell so that the newly acquired gene will be expressed and result in the production of a 'foreign' protein.;Çoğu rekombinant DNA deneyi, belirli genetik bilgiyi bir donör organizmadan bir alıcı hücreye aktarmak için tasarlanmıştır, böylece yeni edinilen gen ifade edilecek ve 'yabancı' bir protein üretimiyle sonuçlanacaktır.
482-Genetic Manipulation (Genetik Manipülasyon);11;In order to do this, the DNA to be transferred must first be isolated from the donor organism and inserted into a DNA carrier or vector molecule, which will be used to transfer it into its new host.;Bunu yapmak için, aktarılacak DNA önce donör organizmadan izole edilmeli ve yeni konağına aktarmak için kullanılacak bir DNA taşıyıcı veya vektör molekülüne yerleştirilmelidir.
482-Genetic Manipulation (Genetik Manipülasyon);12;The ease with which fragments of DNA can be cut out of large DNA molecules and inserted into vectors has been assisted greatly by the discovery of a group of enzymes known as restricted endonucleases, which recognize specific base sequences and cut them precisely.;Büyük DNA moleküllerinden DNA parçalarının kesilip vektörlere yerleştirilme kolaylığı, belirli baz dizilerini tanıyan ve onları hassas bir şekilde kesen, kısıtlama endonükleazları olarak bilinen bir grup enzimin keşfiyle büyük ölçüde kolaylaşmıştır.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);1;There is a war in Europe over the safety of genetically altered foods, with European consumers and governments taking swift action against them.;Avrupa'da genetiği değiştirilmiş gıdaların güvenliği konusunda bir savaş var, Avrupalı tüketiciler ve hükümetler bunlara karşı hızlı önlem alıyor.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);2;Foods modified through genetic engineering contain proteins from bacteria, viruses, and other sources that have never been part of the human diet.;Genetik mühendisliği yoluyla değiştirilmiş gıdalar, daha önce hiç insan diyetinin bir parçası olmamış bakteri, virüs ve diğer kaynaklardan proteinler içerir.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);3;There is no way to predict whether those foods are safe to eat, and the only way to tell is to test them strictly, yet the American government does not require such testing.;Bu gıdaların yenmesinin güvenli olup olmadığını tahmin etmenin bir yolu yok ve anlamanın tek yolu onları sıkı bir şekilde test etmek, ancak Amerikan hükümeti bu tür testleri gerektirmiyor.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);4;In 1989, a dietary supplement called L-tryptophan caused 37 US deaths and 1,511 nonfatal cases of a disease, linked to genetically engineered bacteria.;1989'da L-triptofan adlı bir diyet takviyesi, genetiği değiştirilmiş bakterilerle bağlantılı olarak ABD'de 37 ölüme ve 1.511 ölümcül olmayan hastalık vakasına neden oldu.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);5;Routine food-safety tests cannot detect the presence of toxins or allergens not known to be present in common foods, so they would not have revealed the truth.;Rutin gıda güvenliği testleri, yaygın gıdalarda bulunduğu bilinmeyen toksinlerin veya alerjenlerin varlığını tespit edemez, bu nedenle gerçeği ortaya çıkaramazlardı.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);6;Advocates of genetically modified food argue that the risk from any given food is small, but this view is not scientifically responsible, as thousands of these products will be brought to market.;Genetiği değiştirilmiş gıda savunucuları, herhangi bir gıdanın riskinin küçük olduğunu savunuyor, ancak bu görüş bilimsel olarak sorumlu değil, çünkü bu ürünlerin binlercesi piyasaya sürülecek.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);7;The writer suggests that safety testing must be made stricter, all genetically engineered foods must be labeled, and the public must be properly informed about the benefits and risks.;Yazar, güvenlik testlerinin daha sıkı hale getirilmesi, tüm genetiği değiştirilmiş gıdaların etiketlenmesi ve halkın yararlar ve riskler hakkında uygun şekilde bilgilendirilmesi gerektiğini öne sürüyor.
484-Genetically Altered Food (Genetiği Değiştirilmiş Gıda);8;Informed choice by consumers will protect the integrity of the biotechnology and food industries and maintain confidence in the American food supply.;Tüketiciler tarafından yapılan bilinçli seçim, biyoteknoloji ve gıda endüstrilerinin bütünlüğünü koruyacak ve Amerikan gıda tedarikine olan güveni sürdürecektir.
485-Girl Power (Kız Gücü);1;Increasing wealth and leisure, along with shifting social attitudes, are leading Asian women to flock to gyms and playing fields across the region.;Artan zenginlik ve boş zaman, değişen sosyal tutumlarla birlikte, Asyalı kadınların bölge genelinde spor salonlarına ve oyun alanlarına akın etmesine yol açıyor.
485-Girl Power (Kız Gücü);2;With this fresh burst of energy has come a new beauty aesthetic where tans, sweat, and bulging muscles are no longer feminine taboos for women athletes.;Bu yeni enerji patlamasıyla birlikte, bronz ten, ter ve kasların artık kadın sporcular için kadınsı tabular olmadığı yeni bir güzellik estetiği geldi.
485-Girl Power (Kız Gücü);3;However, traditional attitudes about women as wives and mothers are much harder to change, and professional sportswomen are still rare.;Ancak, kadınların eş ve anne olarak görülmesine ilişkin geleneksel tutumları değiştirmek çok daha zordur ve profesyonel kadın sporcular hala nadirdir.
485-Girl Power (Kız Gücü);4;Rising prosperity has helped kill off these attitudes, as improved incomes have led to a boom in hobbies and sports for fun and health in economies like Hong Kong.;Artan refah bu tutumların yok olmasına yardımcı oldu, çünkü artan gelirler Hong Kong gibi ekonomilerde eğlence ve sağlık için hobilerde ve sporda bir patlamaya yol açtı.
485-Girl Power (Kız Gücü);5;The sports boom has trickled down to poorer communities, with girls from fishing villages in India winning swimming medals and others taking up boxing.;"Spor patlaması daha yoksul topluluklara da sıçradı; Hindistan'daki balıkçı köylerinden kızlar yüzme madalyaları kazanıyor ve diğerleri boks yapmaya başlıyor."
485-Girl Power (Kız Gücü);6;"The movie ""Bend It Like Beckham"" had an electrifying effect in India, tripling membership in a Delhi girls' soccer program in just a few months.";"""Bend It Like Beckham"" filmi Hindistan'da heyecan verici bir etki yarattı ve Delhi'deki bir kız futbol programının üye sayısını sadece birkaç ayda üçe katladı."
485-Girl Power (Kız Gücü);7;"However, not everyone is enthusiastic; some traditional mothers worry that their daughters will develop big muscles or be scarred by rough play, making them tough to marry off.";"Ancak, herkes hevesli değil; bazı geleneksel anneler, kızlarının büyük kaslar geliştireceğinden veya sert oyunlar nedeniyle yara alacağından, evlenmelerini zorlaştıracağından endişeleniyor."
485-Girl Power (Kız Gücü);8;Institutions have been slow to change, with few female coaches and no professional women's leagues, but many young girls are eager to change this.;Kurumlar değişmekte yavaş davrandı, az sayıda kadın antrenör ve hiçbir profesyonel kadın ligi yok, ancak birçok genç kız bunu değiştirmeye hevesli.
486-Globalization (Küreselleşme);1;The most prominent worldview right now is globalization, with trillions of dollars made in international business transactions every day.;Şu anda en belirgin dünya görüşü küreselleşmedir ve her gün uluslararası ticari işlemlerde trilyonlarca dolar kazanılmaktadır.
486-Globalization (Küreselleşme);2;Lawrence Summers, former chief economist of World Bank, argues that there are no limits to the Earth's carrying capacity that will prevent economic growth.;Dünya Bankası'nın eski baş ekonomisti Lawrence Summers, Dünya'nın ekonomik büyümeyi engelleyecek bir taşıma kapasitesi sınırı olmadığını savunuyor.
486-Globalization (Küreselleşme);3;The author criticizes this view as arrogant and mistaken, arguing that more economic growth will destroy natural resources in an already overpopulated world.;Yazar bu görüşü kibirli ve yanlış olarak eleştiriyor ve daha fazla ekonomik büyümenin zaten aşırı kalabalık bir dünyada doğal kaynakları yok edeceğini savunuyor.
486-Globalization (Küreselleşme);4;"Business is the primary engine driving globalization, but its implications are not limited to the commercial arena; it is bound to take a cultural turn as well.";"İş dünyası küreselleşmeyi yönlendiren birincil motor, ancak etkileri ticari alanla sınırlı değil; aynı zamanda kültürel bir dönüş yapması da kaçınılmaz."
486-Globalization (Küreselleşme);5;Many American brand names are embraced overseas, and English is being spoken more often, leading to a loss of cultural diversity and potential unity.;Birçok Amerikan markası yurtdışında benimseniyor ve İngilizce daha sık konuşuluyor, bu da kültürel çeşitliliğin kaybına ve potansiyel bir birliğe yol açıyor.
486-Globalization (Küreselleşme);6;Rather than measuring success by Gross Domestic Product, quality-of-life indicators should measure how well people are doing, taking into account infant mortality, hunger, and literacy rates.;Başarıyı Gayri Safi Yurtiçi Hasıla ile ölçmek yerine, yaşam kalitesi göstergeleri, bebek ölümleri, açlık ve okuryazarlık oranlarını hesaba katarak insanların ne kadar iyi durumda olduğunu ölçmelidir.
486-Globalization (Küreselleşme);7;The GDP fails to take into account negative factors such as the depletion of resources, air and water pollution, and human health problems.;GSYİH, kaynakların tükenmesi, hava ve su kirliliği ve insan sağlığı sorunları gibi olumsuz faktörleri hesaba katmaz.
486-Globalization (Küreselleşme);8;With the rise of opposition to globalization from indigenous peoples and protestors, global economics may end up as only a myth.;Yerli halkların ve protestocuların küreselleşmeye karşı muhalefetinin artmasıyla, küresel ekonomi sadece bir efsane olarak kalabilir.
487-Globalization (Küreselleşme);1;Globalization is a difficult term to define because it has come to mean so many things.;Küreselleşme tanımlaması zor bir terimdir çünkü birçok anlama gelmektedir.
487-Globalization (Küreselleşme);2;In general, globalization refers to the trend toward countries joining together economically, through education, society and politics, and viewing themselves not only through their national identity but also as part of the world as a whole.;Küreselleşme genellikle birbirine eğitim, toplum ve siyasi yoldan ekonomik olarak bağlanan ve kendilerini sadece ulusal kimlikleri aracılığı ile değil dünyanın bir parçası gibi bütün olarak gören ülkelerle ilgili akımı temsil eder.
487-Globalization (Küreselleşme);3;Globalization is said to bring people of all nations closer together, especially through a common medium like the economy or the Internet.;Küreselleşmenin özellikle ekonomi ya da internet gibi yaygın bir araç vasıtasıyla tüm milletlerin insanlarını bir araya getirdiği söylenmektedir.
487-Globalization (Küreselleşme);4;In our world, there are few places a person can't get to within a day of travel, and few people a person can't reach via telephone or Internet.;Dünyada bir kişinin bir günlük seyahatle ulaşamayacağı çok az yer ve bir kişinin telefon ya da internetle ulaşamayacağı çok az insan vardır.
487-Globalization (Küreselleşme);5;Because of modern modes of travel and communication, citizens of a nation are more conscious of the world at large and may be influenced by other cultures in a variety of ways.;Seyahat ve iletişimin modern şekillerinden dolayı, bir ulusun vatandaşları dünya ile ilgili tamamıyla daha bilinçliler ve diğer kültürlerden çeşitli yollarla etkilenebilirler.
487-Globalization (Küreselleşme);6;Time and space matter less, and even language barriers are being overcome as people all over the world communicate through trade, social Internet forums, various media sources, and a variety of other ways.;Zaman ve mekan sorunu daha azdır ve hatta dil engellerinin üstesinden gelinmektedir, çünkü tüm dünyadaki insanlar ticaret, sosyal internet forumları, çeşitli medya araçları ve çeşitli diğer yöntemlerle iletişim kurmaktadırlar.
487-Globalization (Küreselleşme);7;Some people worry about how certain trends, such as outsourcing, might affect the nation.;Bazı insanlar dış kaynak kullanımı gibi belli eğilimlerin ulusu nasıl etkileyebildiği konusunda endişelenmektedirler.
487-Globalization (Küreselleşme);8;Concern exists that while outsourcing might benefit a nation which gets jobs, this takes jobs from the country or company that outsources.;Dış kaynak kullanımı iş alan bir ulustan faydalanırken, bu iş dış kaynak kullanan ülke ya da şirket tarafından alındığında kaygı ortaya çıkar.
487-Globalization (Küreselleşme);9;In this way, though the economy of the world is more globalized, the economy of an individual nation might suffer.;Böylelikle dünyanın ekonomisi her ne kadar daha da küreselleşmiş olsa da, ulusun kendi ekonomisi sıkıntı çeker.
487-Globalization (Küreselleşme);10;Even though globalization may be a subject of argument, it's highly unlikely to end any time soon.;Küreselleşme bir tartışma konusu olsa da, bunu yakında bir zamanda sonlandırmak çok muhtemel gözükmüyor.
487-Globalization (Küreselleşme);11;It would take mass destruction of all modern methods of communication and transport, in addition to all countries taking strong isolationist policies in order to reverse the globalization trends in the world.;O, tüm ülkelerin dünyadaki küreselleşme trendlerini tersine çevirmek için güçlü yalnızlık politikalarına sahip olmanın yanı sıra modern iletişim ve seyahat metotlarının kitle imhasına da sahip olacaktır.
487-Globalization (Küreselleşme);12;This doesn't mean that some nations or people won't resist what they view as globalization, but you could compare this trend to a runaway train.;Bu, bazı ülkelerin ya da insanların küreselleşme olarak takip ettikleri şeye direnç göstermeyecekleri anlamına gelmez ancak bu eğilimi hızlı bir trenle karşılaştırabilirsiniz.
487-Globalization (Küreselleşme);13;At this point, there is little to do to stop the communication of minds all over the world through vehicles like the Internet.;Bu noktada, internet gibi araçlar vasıtasıyla tüm dünyadaki zihinlerin iletişimini sonlandırmak için yapılacak çok az şey vardır.
487-Globalization (Küreselleşme);14;"Even teens and kids are communicating with children from ""the four corners"" of the globe.";Gençler ve çocuklar bile dünyanın dört bir tarafındaki çocuklarla iletişim kurarlar.
487-Globalization (Küreselleşme);15;It's therefore unlikely that globalization will experience a downward trend, and will likely continue to influence our world in myriad ways.;Bu yüzden, küreselleşmenin azalan bir trend yaşaması pek muhtemel değildir ve dünyamızı birçok açıdan etkilemeye devam edeceği muhtemeldir.
488-Greek and Roman History (Yunan ve Roma Tarihi);1;The modern historian of Greece and Rome bases his writings on a wide range of archeological and literary material.;Yunanistan ve Roma modern tarihçisi yazdıklarını büyük ölçüde arkeolojik ve edebi materyallere dayandırır.
488-Greek and Roman History (Yunan ve Roma Tarihi);2;He has no access to ancient archives, but certain imperishable objects survive and take the place of the modern official document.;Eski çağlara ait arşivlerle ilgili hiç değerlendirmesi yoktur fakat belirli bozulmaz nesneler hayattadır ve modern resmi belgenin yerini alır.
488-Greek and Roman History (Yunan ve Roma Tarihi);3;Many surviving Greek and Latin inscriptions carved usually in stone are official records of treaties of public expenditure or of decrees of a monarch.;Hayatta kalan genellikle taşa yontulmuş olan pek çok Yunan ve Latin yazıtları resmi anlaşmalar, kamu harcamaları ve padişah kararnamelerinin kayıtlarıdır.
489-Harvey Oswald (Harvey Oswald);1;The photographer who captured the moment Jack Ruby shot Lee Harvey Oswald might have been able to prevent the assassination if he had acted.;Jack Ruby'nin Lee Harvey Oswald'ı vurduğu anı yakalayan fotoğrafçı, harekete geçmiş olsaydı suikasti önleyebilirdi.
489-Harvey Oswald (Harvey Oswald);2;Journalists and TV people are supposed to record events, but their pursuit of the perfect shot can sometimes seem cold-blooded and insensitive.;Gazeteciler ve TV çalışanlarının olayları kaydetmesi beklenir, ancak mükemmel kare arayışları bazen soğukkanlı ve duyarsız görünebilir.
489-Harvey Oswald (Harvey Oswald);3;There is a tricky ethical question about whether journalists should step in and help or just stand back and watch people kill one another.;Gazetecilerin müdahale edip yardım etmesi mi yoksa sadece geride durup insanların birbirini öldürmesini izlemesi mi gerektiği konusunda zor bir etik soru var.
489-Harvey Oswald (Harvey Oswald);4;Without authentic pictures, the world wouldn't know the atrocities committed, but a dead photographer doesn't do much for the cause he cares about.;Otantik resimler olmadan, dünya işlenen vahşetleri bilemezdi, ancak ölü bir fotoğrafçı, önemsediği dava için pek bir şey yapmaz.
489-Harvey Oswald (Harvey Oswald);5;Professional ethics enjoin journalists to stay uncommitted and report the facts, but this can leave out a lot of the human element.;Mesleki etik, gazetecilerin tarafsız kalmasını ve gerçekleri bildirmesini emreder, ancak bu, insani unsurun çoğunu dışarıda bırakabilir.
489-Harvey Oswald (Harvey Oswald);6;A friend of the writer complained that journalists' inability to recoil into a human being after a tragedy is a bigger issue than their behavior during it.;Yazarın bir arkadaşı, gazetecilerin bir trajediden sonra bir insan olarak geri çekilememelerinin, davranışlarından daha büyük bir sorun olduğundan şikayet etti.
489-Harvey Oswald (Harvey Oswald);7;The writer believes there is a point where a professional must act as a human being, just as a doctor should hand a murderer over to the police.;Yazar, bir doktorun bir katili polise teslim etmesi gerektiği gibi, bir profesyonelin bir insan olarak hareket etmesi gereken bir nokta olduğuna inanıyor.
489-Harvey Oswald (Harvey Oswald);8;An Italian journalist in Algeria showed this by calmly standing in front of prisoners about to be shot, implying the soldiers would have to shoot him too.;Cezayir'deki İtalyan bir gazeteci, vurulacak mahkumların önünde sakin bir şekilde durarak, askerlerin onu da vurması gerekeceğini ima ederek bunu gösterdi.
490-Healing Illnesses (Hastalıkları İyileştirmek);1;Scientists and doctors are discovering that we have a great potential within us for maintaining good health and healing ourselves.;Bilim adamları ve doktorlar, iyi sağlığı korumak ve kendimizi iyileştirmek için içimizde büyük bir potansiyele sahip olduğumuzu keşfediyorlar.
490-Healing Illnesses (Hastalıkları İyileştirmek);2;Dr. Carl Simonton, a radiation therapy specialist, regards the patient's emotional considerations as highly significant in the treatment of cancer.;Radyasyon tedavisi uzmanı Dr. Carl Simonton, hastanın duygusal durumunu kanser tedavisinde oldukça önemli olarak görüyor.
490-Healing Illnesses (Hastalıkları İyileştirmek);3;He believes that the biggest feature precipitating the disease is the loss of a significant object, like a loved one or a job, and the patient's response to it.;Hastalığı tetikleyen en büyük özelliğin, sevilen biri veya bir iş gibi önemli bir nesnenin kaybı ve hastanın buna verdiği tepki olduğuna inanıyor.
490-Healing Illnesses (Hastalıkları İyileştirmek);4;Dr. Simonton considers that his own belief system plays an integral part in his patients' response, and that patient power is more effective than we realize.;Dr. Simonton, kendi inanç sisteminin hastalarının tepkisinde önemli bir rol oynadığını ve hasta gücünün fark ettiğimizden daha etkili olduğunu düşünüyor.
490-Healing Illnesses (Hastalıkları İyileştirmek);5;Sister Justa Smith, an American Franciscan, believes that something within the body controls healing, and that we should be able to heal not only ourselves but each other.;Amerikalı bir Fransisken olan Rahibe Justa Smith, vücut içindeki bir şeyin iyileşmeyi kontrol ettiğine ve sadece kendimizi değil birbirimizi de iyileştirebilmemiz gerektiğine inanıyor.
490-Healing Illnesses (Hastalıkları İyileştirmek);6;She sees the magical touch of a loving hand, like a mother comforting a child, as a powerful healing force.;Bir annenin çocuğunu rahatlatması gibi, sevgi dolu bir elin büyülü dokunuşunu güçlü bir iyileştirici güç olarak görüyor.
490-Healing Illnesses (Hastalıkları İyileştirmek);7;Pain is a warning device designed to tell us what is wrong, and once you know what is wrong, you can cancel out the pain, as Yogis can with their super-control.;Ağrı, bize neyin yanlış olduğunu söylemek için tasarlanmış bir uyarı cihazıdır ve neyin yanlış olduğunu bildiğinizde, Yogilerin süper kontrolleriyle yapabildiği gibi ağrıyı ortadan kaldırabilirsiniz.
